0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9164021015167236,0.7886468768119812,0.9553629755973816,0.8515616655349731,0.6541780233383179,0.27921056747436523,0.9400075078010559,0.9157655835151672,0.7144737839698792,0.728515088558197,-28.646446228027344,0.3330994248390198,0.7854511141777039,0.8452221751213074,0.8956156969070435,0.8663375377655029,0.9508654475212097,0.838016927242279,0.92784184217453,0.8437696695327759,0.8437948822975159,0.7524276971817017,0.6835536956787109,0.9397680759429932,0.7724701166152954,0.9258789420127869,0.8650187253952026,0.9266209602355957,0.7409756779670715,0.34904539585113525,0.8072584271430969,0.7764148712158203,0.7893112897872925,0.8235068917274475,-0.6809437274932861,0.8439257144927979,0.8662024736404419,-0.5905416011810303,0.03991931676864624,0.8105226159095764,0.6742557287216187,0.9293196201324463,0.9417166709899902,0.9542307257652283,0.8706976771354675,0.8349633812904358,0.8022577166557312
0.8993354439735413,0.8304351568222046,0.8977513313293457,0.8106042146682739,0.40867114067077637,0.6481667757034302,0.9069805145263672,0.8670734763145447,0.6635355353355408,0.7132753133773804,-135.1161346435547,0.008572757244110107,0.6754335165023804,0.7843255996704102,0.8843926191329956,0.826768159866333,0.8961893916130066,0.8211924433708191,0.7486739754676819,0.7739930748939514,0.7870939373970032,0.7172925472259521,0.3720235228538513,0.9137306213378906,0.6651065349578857,0.8854726552963257,0.8438241481781006,0.8938415050506592,0.7052949666976929,-0.2923370599746704,0.6871810555458069,0.6492006182670593,0.2107352614402771,0.7273668050765991,-6.457910060882568,0.8333958983421326,0.8514443635940552,-6.5506486892700195,0.27839136123657227,0.7170963883399963,0.35316771268844604,0.8875042796134949,0.9102597236633301,0.9470205307006836,0.8100425004959106,0.772221565246582,0.7786605954170227
0.8982239365577698,0.8181856870651245,0.6834899187088013,0.7998690605163574,0.1391162872314453,0.6472161412239075,0.6992143392562866,0.8611239790916443,0.5614886283874512,0.6981913447380066,-305.9286804199219,-0.21615350246429443,0.5785607099533081,0.7132500410079956,0.8586041331291199,0.8135022521018982,0.676464319229126,0.8047986626625061,0.2029438018798828,0.733218789100647,0.7191429138183594,0.7381905317306519,-0.13784217834472656,0.911949872970581,0.5476666688919067,0.8738452196121216,0.2143067717552185,0.9043920636177063,0.7302446961402893,0.11301249265670776,0.5406268835067749,0.45278680324554443,-0.9991213083267212,0.6148512959480286,-19.958433151245117,0.7856851816177368,0.848594069480896,-0.4230821132659912,0.24310404062271118,0.6103026866912842,0.20138704776763916,0.8942083120346069,0.7088057398796082,0.9421460628509521,0.7390356063842773,0.7149544954299927,0.7858182787895203
0.8961957693099976,0.816829264163971,0.5803216099739075,0.7892975807189941,0.015090584754943848,0.5966511964797974,0.6119445562362671,0.8458874821662903,0.5231813192367554,0.7280193567276001,-558.7952270507812,-0.484005331993103,0.4849928021430969,0.6500424146652222,0.8199091553688049,0.8124867677688599,0.5808056592941284,0.7629085183143616,0.10754090547561646,0.6708492040634155,0.666795015335083,0.7320123314857483,-0.19376885890960693,0.9166296720504761,0.4039989709854126,0.8667082786560059,-0.18211960792541504,0.91169273853302,0.7685750722885132,0.4299778342247009,0.1320286989212036,0.18366461992263794,-1.882781744003296,0.5493321418762207,-56.31718444824219,0.6555905342102051,0.8463146090507507,0.7637081742286682,0.12903672456741333,0.4730263352394104,0.14292573928833008,0.8753518462181091,0.6239728331565857,0.9413080215454102,0.6774821877479553,0.6689502596855164,0.7925847768783569
0.8851926326751709,0.8123055100440979,0.5406491756439209,0.7799669504165649,-0.032285213470458984,0.5455726385116577,0.6555325984954834,0.8388087749481201,0.5128777027130127,0.6795877814292908,-822.010009765625,-0.7761017084121704,0.42531365156173706,0.59093177318573,0.8188501596450806,0.8140801191329956,0.5661511421203613,0.7022010087966919,0.16812199354171753,0.6184231042861938,0.6161593794822693,0.7199282646179199,-0.27536070346832275,0.9184751510620117,0.2788580060005188,0.859578013420105,0.003699362277984619,0.9040169715881348,0.7914766073226929,0.43914341926574707,-0.2543489933013916,0.04829514026641846,-2.2957959175109863,0.5103932619094849,-77.38329315185547,0.4787585735321045,0.8216280341148376,0.7841618061065674,0.009318768978118896,0.33790284395217896,0.1272186040878296,0.8517670631408691,0.6661535501480103,0.9392132759094238,0.6400338411331177,0.6252589225769043,0.7998554110527039
0.8632150292396545,0.7734269499778748,0.45270365476608276,0.7678727507591248,-0.026150107383728027,0.5037625432014465,0.5713629722595215,0.8299223184585571,0.5076186656951904,0.639806866645813,-926.180419921875,-1.0615620613098145,0.1229175329208374,0.5238378047943115,0.8081440329551697,0.8106962442398071,0.48149573802948,0.641509473323822,0.11381083726882935,0.5859315395355225,0.5543984770774841,0.7016246318817139,-0.3697478771209717,0.9177631735801697,0.20565223693847656,0.851333737373352,0.08546268939971924,0.9032384753227234,0.7912367582321167,0.3257542848587036,-0.406139612197876,0.006582856178283691,-2.558880090713501,0.4675116539001465,-61.89874267578125,0.3188171982765198,0.8042822480201721,0.8320941925048828,-0.0822594165802002,0.23590123653411865,0.12398630380630493,0.8386518955230713,0.5837188959121704,0.9354902505874634,0.6013708114624023,0.573309063911438,0.7908543944358826
0.84223473072052,0.7377508878707886,0.47741764783859253,0.7571694850921631,0.010493993759155273,0.4706040620803833,0.6248831748962402,0.8240386247634888,0.5001678466796875,0.6166132688522339,-866.0611572265625,-1.3275377750396729,0.0805864930152893,0.46123695373535156,0.7947210073471069,0.8060476779937744,0.48907822370529175,0.596946656703949,0.3197624087333679,0.5657203197479248,0.5043286085128784,0.6749132871627808,-0.48837947845458984,0.9171239137649536,0.17292886972427368,0.8452661037445068,0.08591914176940918,0.9031103849411011,0.7603252530097961,0.19776564836502075,-0.42022883892059326,-0.0015505552291870117,-2.745683193206787,0.4420861005783081,-72.92153930664062,0.2444038987159729,0.7930903434753418,0.7884482741355896,-0.16629528999328613,0.1724303960800171,0.12892621755599976,0.8382037878036499,0.6372792720794678,0.9320075511932373,0.571750283241272,0.5253911018371582,0.7791900038719177
0.825225830078125,0.7176735401153564,0.42493438720703125,0.7443763613700867,0.051399409770965576,0.44185197353363037,0.5736972093582153,0.8204752206802368,0.4874574542045593,0.5227552652359009,-752.5999145507812,-1.565870761871338,0.2456589937210083,0.39516282081604004,0.7798826098442078,0.7936576008796692,0.4383479952812195,0.5907251238822937,0.28441572189331055,0.561275064945221,0.44602978229522705,0.6386904716491699,-0.636061429977417,0.9157344102859497,0.1609629988670349,0.839418888092041,0.09799665212631226,0.9031943082809448,0.6991751790046692,0.07938498258590698,-0.20658564567565918,0.004600107669830322,-2.596834421157837,0.39789533615112305,-61.50563430786133,0.23337680101394653,0.7848184704780579,0.7581770420074463,-0.2474125623703003,0.1385260820388794,0.13857316970825195,0.836338996887207,0.587395966053009,0.9291133284568787,0.5455454587936401,0.4646618366241455,0.7666553854942322
0.8132801055908203,0.7059305906295776,0.3807166814804077,0.7298076152801514,0.08682471513748169,0.41651177406311035,0.5271760821342468,0.8189027905464172,0.46867018938064575,0.46692579984664917,-643.6953735351562,-1.7757468223571777,0.14287054538726807,0.3230646252632141,0.7638274431228638,0.7802547216415405,0.3905704617500305,0.6211488842964172,0.2530628442764282,0.5558822154998779,0.3898594379425049,0.5902353525161743,-0.8263678550720215,0.912754237651825,0.15039116144180298,0.8302339911460876,0.12013894319534302,0.9028596878051758,0.6165612936019897,-0.022822856903076172,-0.13109779357910156,0.009578287601470947,-2.627640962600708,0.3678150773048401,-50.264286041259766,0.24764329195022583,0.7776363492012024,0.7408831119537354,-0.17966783046722412,0.12585002183914185,0.14966481924057007,0.8344734311103821,0.5417392253875732,0.9265565276145935,0.5191284418106079,0.3992222547531128,0.7546499967575073
