case_num,case_name,MSE,R-Square
0000,50417_199cffee_13,0.07031689584255219,0.45226919651031494
0001,48516_2b3135bf_11,0.010717704892158508,0.6376363039016724
0002,41733_1ec9b00c_31,0.007908323779702187,0.2328900694847107
0003,31664_1e85c690_0,0.005336355417966843,0.7130957841873169
0004,21893_0500d043_18,0.0025027927476912737,0.9491154551506042
0005,31607_9a2f8140_6,0.001333067542873323,0.9552551507949829
0006,41774_88a7a483_18,0.0034900596365332603,0.1480587124824524
0007,42143_51b31600_4,6.85788836563006e-05,0.8614301681518555
0008,23104_3b70eba4_13,0.0017865782137960196,-1.9390103816986084
0009,129075_8fbf62e5_2,0.00011608441127464175,0.693664014339447
0010,41624_a15f83c1_13,0.0004971301532350481,0.7558863759040833
0011,36088_1ea9c8a9_12,0.007057057227939367,0.8353660702705383
0012,126477_6596d136_14,5.9547430282691494e-05,0.9460249543190002
0013,130441_10c43121_0,0.071245476603508,0.6370551586151123
0014,133385_e6aa64d8_21,0.00010526546975597739,0.9309391379356384
0015,26398_b99946da_1,0.016590088605880737,0.7818114757537842
0016,61198_0c99f50a_4,5.8391022321302444e-05,-2.6784403324127197
0017,26661_ab88a525_0,0.0001466116518713534,0.8305512070655823
0018,129075_8fbf62e5_1,0.0003974249120801687,0.6246871948242188
0019,51891_9455ea02_1,0.008479773998260498,0.8654413819313049
0020,34770_6bba5bd4_13,0.0026597303804010153,0.9477786421775818
0021,21646_a2dd0d00_53,0.001681592082604766,0.8602224588394165
0022,68909_4ae1bc2e_1,0.0010668443283066154,-0.002589702606201172
0023,27866_ece3076e_109,0.0007562046521343291,0.8807566165924072
0024,92134_52f13f49_6,8.910569158615544e-05,0.9486475586891174
0025,23342_7193a931_1,0.0006056491984054446,0.15940022468566895
0026,126572_a2d6f794_14,5.269025859888643e-05,-4.296970367431641
0027,44344_3e0b0b0c_1,1.6185778804356232e-05,-1.2416856288909912
0028,49331_3bf3bb84_4,0.0035281020682305098,0.9354181885719299
0029,33971_46bb0373_0,0.0037378992419689894,0.5225321054458618
0030,21517_bfe35b4c_1,0.0007328474312089384,-0.06293034553527832
0031,23165_369d62aa_6,0.00388316554017365,0.9531627893447876
0032,81846_2907c980_0,0.005953497253358364,0.7357265949249268
0033,24168_a0ede173_111,0.007894220761954784,0.2202879786491394
0034,53461_a5942665_1,0.0006807371973991394,0.9747523069381714
0035,24907_c72322ea_13,0.0011617601849138737,0.5616273283958435
0036,133424_315bcaeb_7,0.00011145415192004293,0.8557738065719604
0037,40490_916e13fe_0,0.0031753829680383205,0.9010943174362183
0038,38000_b5822e44_3,0.004558171611279249,0.9309160113334656
0039,138520_f4e0bc0b_63,0.0003381941933184862,0.6773470640182495
0040,61294_9255796d_3,0.000549487245734781,-0.028167247772216797
0041,22176_272891b8_0,0.002982908161357045,-0.5130934715270996
0042,24815_4f2a57e4_1,0.011155267246067524,0.6724395751953125
0043,113343_e692c488_1,6.501925963675603e-05,0.9018808007240295
0044,33995_18423507_1,0.0006264459807425737,0.15612000226974487
0045,127897_029949fd_6,0.002163029508665204,0.9567481279373169
0046,123181_4e56fb4f_0,0.003773563075810671,0.945332407951355
0047,22670_9353c710_1,5.8910609368467703e-05,0.6409797072410583
0048,128642_4d72bf31_2,0.0008461605757474899,0.5416319370269775
0049,146667_fe438b5b_6,0.009783756919205189,0.40251970291137695
0050,38260_2a31c6df_2,0.004607782233506441,0.3506128191947937
0051,24443_996411f9_3,0.001642341259866953,0.9627302885055542
0052,142074_34e02b6d_1,0.00029086036374792457,0.9128914475440979
0053,41501_b627682a_15,0.0023312093690037727,0.7962828278541565
0054,24712_da77fe8f_0,0.002826943062245846,0.9471086263656616
0055,32960_0eaa1de8_26,0.0028793259989470243,0.946668803691864
0056,130757_b2c47f8d_2,0.00029512011678889394,-7.820163726806641
0057,104817_6d73dc41_0,0.007073496468365192,0.2075074315071106
0058,79243_49539d9f_0,0.003594411537051201,0.9225628972053528
0059,82012_c533307b_1,0.0007190165342763066,0.33021068572998047
0060,107649_e651c5ca_1,0.0002635113487485796,-0.837590217590332
0061,40997_e3c88650_12,0.004019145388156176,0.896907389163971
0062,143029_70554264_4,0.0027039290871471167,0.6303797960281372
0063,27054_342fcf5c_3,9.540918108541518e-05,0.9004212021827698
0064,41648_577daf16_17,0.0007031091954559088,0.7338382005691528
0065,89720_4e65191c_1,0.00898170005530119,0.7824167013168335
0066,75382_1b589ea9_12,0.00010069223208120093,0.7121601104736328
0067,120371_433ba1ca_2,0.00996476598083973,0.1309526562690735
0068,49024_b7f02205_13,0.004961899947375059,0.7808396220207214
0069,51022_47816098_7,0.04237355664372444,0.5648869872093201
0070,41634_4f5d0edb_0,6.785665755160153e-05,0.8643130660057068
0071,23170_6ea8ded5_3,0.005033340770751238,0.9157665967941284
0072,69589_cd2fa794_8,0.008632059209048748,0.4355815052986145
0073,41504_85e300ee_0,0.006606290582567453,0.09797972440719604
0074,128996_42176b10_0,0.005182037129998207,0.580575704574585
0075,38920_e81879c2_7,3.5694138205144554e-05,-41.93008804321289
0076,148051_c59af578_6,0.0010628113523125648,0.9710543751716614
0077,65494_16d62db5_0,0.00023731945839244872,0.6819909811019897
0078,25473_0991d519_0,0.0024235916789621115,0.9430610537528992
0079,75270_25a261ef_5,0.010168005712330341,-0.014559149742126465
0080,49613_1b97c07b_12,0.00030098407296463847,-2.1967079639434814
0081,115633_a2c63339_1,0.00015402783174067736,0.9544416069984436
0082,52366_63042db4_1,0.003979002125561237,0.909439206123352
0083,30282_88c6933c_5,0.0026291979011148214,0.6854615211486816
0084,53474_f29e4438_12,0.01790391467511654,0.4138514995574951
0085,24026_1dd4094b_21,0.002531870501115918,0.711189866065979
0086,21225_c081eae3_2,0.0036275682505220175,0.5205105543136597
0087,35057_9af89947_8,0.001173639204353094,0.057232022285461426
0088,43529_4804941b_20,0.0017144717276096344,0.9477511644363403
0089,22103_fd11c71b_3,0.008358526043593884,-0.04372537136077881
0090,51536_a18dc325_0,0.0015557737788185477,0.9174320697784424
0091,24230_636208ab_13,0.003144301474094391,-0.930854320526123
0092,41117_1b3271f2_56,0.009913682006299496,0.8469170331954956
0093,140499_419d5823_0,0.0012647410621866584,0.8906723260879517
0094,115524_a949e82c_2,8.809864084469154e-05,0.6568194627761841
0095,29833_0ed4880f_3,0.007164704147726297,0.8710897564888
0096,127556_4823a42a_6,0.0019002545159310102,0.6807995438575745
0097,23960_48cc0f21_19,3.1370847864309326e-05,0.5600922107696533
0098,132987_ba18d2eb_11,0.000909322639927268,-0.7412317991256714
0099,51337_f8636fd9_30,0.00013072887668386102,0.8522937297821045
0100,40999_cad6be09_18,0.01607455126941204,0.6199585795402527
0101,136886_99fbdef3_0,0.000292615732178092,0.49785488843917847
0102,30447_4ed3b778_7,0.0158897303044796,0.9414583444595337
0103,55811_bc667b2d_13,0.0033341494854539633,-0.2693037986755371
0104,41716_d55164d4_1,0.0012984075583517551,0.5455946922302246
0105,33610_aa697fc9_6,0.00039360838127322495,0.970946729183197
0106,55095_fa260d33_6,0.013832272961735725,0.6353901624679565
0107,115639_bc0cc622_0,0.010235905647277832,0.25056010484695435
0108,20841_1620ae7d_0,0.008547063916921616,-0.17670750617980957
0109,50823_d1830e58_2,0.007629811763763428,-0.5103679895401001
0110,109762_cb162371_48,0.001660267706029117,0.41657787561416626
0111,41387_5f752e39_23,0.008074816316366196,0.7013790607452393
0112,121540_629c716f_0,0.00423586368560791,0.820687472820282
0113,118539_1dff9cf9_12,1.8232552974950522e-05,-0.3334430456161499
0114,30714_dafa62f6_2,0.024979736655950546,0.6731889843940735
0115,79633_bbbde75f_0,0.015419026836752892,0.6239503622055054
0116,33059_531cfd5e_11,0.003348452504724264,0.45200246572494507
0117,20697_d3e106b4_4,7.362745964201167e-05,0.3816375136375427
0118,136062_0027ff97_6,0.002474913839250803,0.7716666460037231
0119,146291_6b0c8db3_1,0.031519681215286255,0.26645511388778687
0120,45466_5f662bcb_0,6.977673183428124e-05,0.8563304543495178
0121,144500_7f600ab6_0,0.0018407187890261412,0.82978355884552
0122,44996_b3e9c266_4,0.00031426167697645724,0.9336223006248474
0123,40713_4c9264ef_0,0.0016529983840882778,0.7794513702392578
0124,132384_0fcab1fa_13,0.0019132255110889673,-1.0582034587860107
0125,33738_77d49563_2,0.003528772620484233,-3.101731300354004
0126,129422_621d0a90_33,0.000727843726053834,0.6574447751045227
0127,115633_fd3c9b97_32,8.806976256892085e-05,0.6391180157661438
0128,69337_a122ffde_1,0.0018433119403198361,0.8116004467010498
0129,37241_29f91452_0,0.0012867377372458577,0.9702334403991699
0130,141199_9ae000ef_6,0.004190454259514809,-2.542128801345825
0131,147133_92c04b84_4,0.0012197339674457908,-0.07277119159698486
0132,77687_cbb18594_50,0.002976897871121764,-1.0547869205474854
0133,144290_2a679085_11,0.0001420388580299914,0.5816749334335327
0134,130825_c59bbbfb_0,0.010574376210570335,0.729393482208252
0135,82512_252da752_6,3.5732966352952644e-05,-54.282737731933594
0136,115624_d0acb46b_24,0.004477601032704115,0.9514173269271851
0137,92134_52f13f49_7,7.863294013077393e-05,0.9506656527519226
0138,100326_0602c712_7,5.9808076912304386e-05,0.9057233929634094
0139,134630_f9e85072_0,0.007908287458121777,-0.8205482959747314
0140,108943_b07b2543_1,0.0029495018534362316,0.513619601726532
0141,125416_ab456bc3_5,0.0071957893669605255,0.3890661597251892
0142,57222_33b428d7_69,0.000615049502812326,0.3848574161529541
0143,24650_dad8c8ee_13,0.00473916158080101,0.9160251617431641
0144,41749_14d0599c_1,0.002119750715792179,0.6846742033958435
0145,49396_98ab955d_27,0.001098201610147953,0.28301745653152466
0146,136892_e2a0b32c_4,5.853729453519918e-05,-0.5052101612091064
0147,31962_e5291336_28,0.0014550549676641822,0.9682444334030151
0148,34231_e27353cb_0,5.830584996147081e-05,0.9386967420578003
0149,112724_d334de09_0,0.04312986880540848,0.3296518921852112
0150,56486_82b3e23a_21,2.9871314836782403e-05,0.6526427268981934
0151,40500_6055e3d7_17,2.2349704522639513e-05,0.24813973903656006
0152,39468_15fb2e60_43,0.001590318395756185,-1.594933032989502
0153,141710_17531562_7,0.0023768923711031675,0.9328234791755676
0154,33529_756075a0_12,0.002760102739557624,0.4592944383621216
0155,54169_3a875f10_8,0.004613461904227734,0.8783153891563416
0156,41023_5445cb61_9,6.667438719887286e-05,0.941361665725708
0157,146380_5c569eeb_2,0.003278684802353382,-0.7622047662734985
0158,24195_9791f5d3_38,2.6798012186191045e-05,0.4715557098388672
0159,26573_7f7e176d_2,0.04279841110110283,0.6203919053077698
0160,22734_f6bad9f7_25,0.014819467440247536,0.7612248659133911
0161,48112_9538e204_0,0.0022806324996054173,0.9547292590141296
0162,127545_6fa39158_10,0.038620077073574066,0.6996802091598511
0163,23788_5c0b60c6_0,0.0020693656988441944,-0.08659911155700684
0164,23792_5b4c1ce0_21,0.0059119160287082195,0.8134552240371704
0165,146067_46e58ab3_1,0.06897237151861191,0.5624050498008728
0166,101072_dec6f415_3,0.0004985727719031274,0.7714583277702332
0167,22829_b6649a29_0,5.144830356584862e-05,0.14693105220794678
0168,55389_a736bd99_0,0.00862672459334135,-3.5824718475341797
0169,30259_d709601c_9,0.026273779571056366,0.25151926279067993
0170,35866_d0233b36_13,0.00043017519055865705,-3.56783390045166
0171,34563_52848c45_5,0.00040136341704055667,0.8375387191772461
0172,44519_90af0df6_7,0.008490937761962414,-1.4769093990325928
0173,114111_59282658_8,0.0013367135543376207,0.5426003932952881
0174,45922_26941172_15,0.021784014999866486,0.6353404521942139
0175,41303_bd1def52_3,0.0006209517596289515,0.8429905772209167
0176,22053_de30641b_1,3.3522912417538464e-05,0.48683345317840576
0177,22298_51433023_4,0.009503488428890705,0.7929403185844421
0178,23479_81a49137_0,0.0022366142366081476,0.18749147653579712
0179,22225_a3ce4d29_37,0.007970793172717094,0.8896440863609314
0180,135669_490cd2d7_14,0.01402248814702034,0.24787849187850952
0181,32173_8b075b1a_4,0.006230182014405727,0.8990859985351562
0182,145119_24107428_5,0.0035029302816838026,0.7342914938926697
0183,41774_88a7a483_36,0.00034959250479005277,0.8203279376029968
0184,133549_1b6c58d6_0,0.00567045621573925,0.8793132901191711
0185,40936_6de8f4f4_0,0.09129627794027328,0.4304758310317993
0186,23008_3d1bb7b2_0,0.020483708009123802,0.7060990929603577
0187,38360_ad61c9b2_1,0.0011510462500154972,0.25214123725891113
0188,136109_3d342d3c_2,0.0024672457948327065,0.9008105993270874
0189,135790_a27f9deb_11,6.921910244273022e-05,0.9141619205474854
0190,140249_7c1c5bba_0,0.0006313351914286613,0.2314835786819458
0191,128996_a3d026d6_0,0.002446056343615055,0.49873971939086914
0192,23235_f9ccb8b0_0,0.0008718912140466273,0.31241488456726074
0193,93671_f7290ded_0,0.0012190144043415785,0.27765148878097534
0194,51109_97b211c3_7,0.001991046592593193,0.7566592693328857
0195,51916_fa226b15_13,0.0004907881957478821,-0.06045949459075928
0196,86268_094d3fab_1,0.0025599119253456593,0.9488124251365662
0197,39637_ca6a9a60_1,0.010267228819429874,-0.26975786685943604
0198,47219_93cb3619_3,0.05784975364804268,-0.01893627643585205
0199,47878_0edb6829_0,0.0036984814796596766,0.9342244863510132
0200,26764_ab35159a_6,0.0071064685471355915,0.7163408398628235
0201,34341_d19b12fb_12,0.0002809481229633093,0.6906248331069946
0202,118342_c702e084_6,0.0034921555779874325,0.9202275276184082
0203,49886_dd68dccb_4,0.00410100445151329,0.6894893646240234
0204,23493_57512264_5,0.000846271519549191,-1.6679694652557373
0205,31751_e37382e1_5,0.004900887608528137,0.8744657039642334
0206,24338_848cab42_6,0.014232562854886055,-0.1244279146194458
0207,24916_42eacca3_10,0.0013678770046681166,0.26097649335861206
0208,137485_a953e1be_2,0.0021493658423423767,0.9570233225822449
0209,23706_ef15ef9c_18,0.009152377024292946,0.392896831035614
0210,143671_eaf4d13b_6,0.012916880659759045,0.8029219508171082
0211,53470_39f2e9dc_13,0.00151327985804528,-0.9177694320678711
0212,145772_59253c6d_3,0.0001522852835478261,0.7854157090187073
0213,51893_d531e2bd_2,0.0030285364482551813,0.9340584874153137
0214,39389_d641313f_8,0.01218730304390192,0.5349797010421753
0215,51595_41f3d1a3_5,0.00011580704449443147,0.8900572657585144
0216,51674_a70c1c6c_15,0.0009034463437274098,-2.441866874694824
0217,37617_3f415463_5,0.0004233747022226453,0.6788849830627441
0218,31862_a89f21f9_3,0.002352892654016614,0.9300764203071594
0219,40519_55a097c6_11,0.015196138992905617,0.11398178339004517
