case_num,case_name,MSE,R-Square
0000,50417_199cffee_13,0.0656745582818985,0.4884305000305176
0001,48516_2b3135bf_11,0.009932013228535652,0.6642004251480103
0002,41733_1ec9b00c_31,0.007422627415508032,0.2800028324127197
0003,31664_1e85c690_0,0.005120824556797743,0.7246836423873901
0004,21893_0500d043_18,0.002425373997539282,0.950689435005188
0005,31607_9a2f8140_6,0.0012263864045962691,0.9588358998298645
0006,41774_88a7a483_18,0.003301439341157675,0.19410187005996704
0007,42143_51b31600_4,5.695901199942455e-05,0.8849091529846191
0008,23104_3b70eba4_13,0.0019052859861403704,-2.1342906951904297
0009,129075_8fbf62e5_2,0.00010995623597409576,0.7098357081413269
0010,41624_a15f83c1_13,0.00029593781800940633,0.8546810150146484
0011,36088_1ea9c8a9_12,0.006690844893455505,0.8439094424247742
0012,126477_6596d136_14,7.254093361552805e-05,0.9342473745346069
0013,130441_10c43121_0,0.0484294593334198,0.7532864809036255
0014,133385_e6aa64d8_21,9.996355947805569e-05,0.9344175457954407
0015,26398_b99946da_1,0.013636557385325432,0.8206555843353271
0016,61198_0c99f50a_4,4.0709037421038374e-05,-1.5645339488983154
0017,26661_ab88a525_0,7.449475378962234e-05,0.9139014482498169
0018,129075_8fbf62e5_1,0.0005792989977635443,0.45293229818344116
0019,51891_9455ea02_1,0.007811849936842918,0.8760401010513306
0020,34770_6bba5bd4_13,0.002439421834424138,0.9521042108535767
0021,21646_a2dd0d00_53,0.0017356720054522157,0.8557271957397461
0022,68909_4ae1bc2e_1,0.0007720286375842988,0.27446961402893066
0023,27866_ece3076e_109,0.0005800948129035532,0.9085267782211304
0024,92134_52f13f49_6,9.343023702967912e-05,0.946155309677124
0025,23342_7193a931_1,0.000529449142049998,0.2651606798171997
0026,126572_a2d6f794_14,2.8349044441711158e-05,-1.8499395847320557
0027,44344_3e0b0b0c_1,1.2881669135822449e-05,-0.7840757369995117
0028,49331_3bf3bb84_4,0.0037064976058900356,0.9321526288986206
0029,33971_46bb0373_0,0.0030688222032040358,0.6079980134963989
0030,21517_bfe35b4c_1,0.0006460070144385099,0.06302404403686523
0031,23165_369d62aa_6,0.0035437620244920254,0.957256555557251
0032,81846_2907c980_0,0.006308932788670063,0.719948947429657
0033,24168_a0ede173_111,0.007501943036913872,0.2590332627296448
0034,53461_a5942665_1,0.0006388486362993717,0.9763059020042419
0035,24907_c72322ea_13,0.0010280731366947293,0.6120721101760864
0036,133424_315bcaeb_7,8.54093668749556e-05,0.8894767761230469
0037,40490_916e13fe_0,0.0030581785831600428,0.9047449827194214
0038,38000_b5822e44_3,0.004148996900767088,0.9371174573898315
0039,138520_f4e0bc0b_63,0.00041472294833511114,0.6043350100517273
0040,61294_9255796d_3,0.0004732119559776038,0.11455440521240234
0041,22176_272891b8_0,0.0022869573440402746,-0.16006934642791748
