case_num,case_name,MSE,R-Square
0,50417_199cffee_13,0.005565847735852003,0.9566450119018555
1,48516_2b3135bf_11,0.008155904710292816,0.724250316619873
2,41733_1ec9b00c_31,0.004316007252782583,0.5813459157943726
3,31664_1e85c690_0,0.0020124202128499746,0.8918040990829468
4,21893_0500d043_18,0.0017697856528684497,0.9640182852745056
5,31607_9a2f8140_6,0.0008574621169827878,0.971219003200531
6,41774_88a7a483_18,0.001395905390381813,0.659252405166626
7,42143_51b31600_4,0.00016591903113294393,0.664745569229126
8,23104_3b70eba4_13,0.0006432802765630186,-0.058228254318237305
9,129075_8fbf62e5_2,0.00040843980968929827,-0.07783472537994385
10,41624_a15f83c1_13,0.0002958576660603285,0.8547203540802002
11,36088_1ea9c8a9_12,0.0006793176871724427,0.9841521978378296
12,126477_6596d136_14,0.0007695314125157893,0.3024805188179016
13,130441_10c43121_0,0.018452569842338562,0.9059973359107971
14,133385_e6aa64d8_21,0.00039974585524760187,0.7377411723136902
15,26398_b99946da_1,0.002692508278414607,0.9645888209342957
16,61198_0c99f50a_4,8.214606350520626e-05,-4.174929141998291
17,26661_ab88a525_0,0.0006913741817697883,0.200933039188385
18,129075_8fbf62e5_1,0.0018936588894575834,-0.7882986068725586
19,51891_9455ea02_1,0.0020827066618949175,0.9669512510299683
20,34770_6bba5bd4_13,0.001071925857104361,0.9789537191390991
21,21646_a2dd0d00_53,0.000933170085772872,0.9224328994750977
22,68909_4ae1bc2e_1,0.00039306163671426475,0.6306118965148926
23,27866_ece3076e_109,0.00014253376866690814,0.9775243401527405
24,92134_52f13f49_6,0.0006036385893821716,0.6521176099777222
25,23342_7193a931_1,0.00015920920122880489,0.7790284752845764
26,126572_a2d6f794_14,2.9110289688105695e-05,-1.9264676570892334
27,44344_3e0b0b0c_1,5.8605011872714385e-05,-7.116632461547852
28,49331_3bf3bb84_4,0.0033396512735635042,0.9388677477836609
29,33971_46bb0373_0,0.0025289729237556458,0.6769566535949707
30,21517_bfe35b4c_1,0.0002711724955588579,0.6066882610321045
31,23165_369d62aa_6,0.0022471852134913206,0.9728953242301941
32,81846_2907c980_0,0.0019687179010361433,0.9126093983650208
33,24168_a0ede173_111,0.0022533712908625603,0.7774345874786377
34,53461_a5942665_1,0.000929884728975594,0.9655117392539978
35,24907_c72322ea_13,0.0011327308602631092,0.5725810527801514
36,133424_315bcaeb_7,0.0002990228240378201,0.613052248954773
37,40490_916e13fe_0,0.0011805309914052486,0.963229238986969
38,38000_b5822e44_3,0.0016224051360040903,0.9754106998443604
39,138520_f4e0bc0b_63,0.0011038052616640925,-0.053081512451171875
40,61294_9255796d_3,0.0001401136687491089,0.7378277778625488
41,22176_272891b8_0,0.0011918883537873626,0.39540934562683105
42,24815_4f2a57e4_1,0.006092662923038006,0.8210965991020203
43,113343_e692c488_1,0.00024190486874431372,0.6349464654922485
44,33995_18423507_1,0.00025684188585728407,0.654010534286499
45,127897_029949fd_6,0.0013596542412415147,0.9728124141693115
46,123181_4e56fb4f_0,0.0016365881310775876,0.976290762424469
47,22670_9353c710_1,9.252149902749807e-05,0.4361441135406494
48,128642_4d72bf31_2,0.0026156012900173664,-0.4168802499771118
49,146667_fe438b5b_6,0.004499310161918402,0.7252334356307983
50,38260_2a31c6df_2,0.0007695818203501403,0.8915407657623291
51,24443_996411f9_3,0.0018558886367827654,0.9578842520713806
52,142074_34e02b6d_1,0.0004009551485069096,0.8799195885658264
53,41501_b627682a_15,0.006234596949070692,0.45517778396606445
54,24712_da77fe8f_0,0.0019007432274520397,0.9644375443458557
55,32960_0eaa1de8_26,0.0010943763190880418,0.9797298312187195
