case_num,case_name,MSE,R-Square
0,50417_199cffee_13,0.0008443363476544619,0.9934231042861938
1,48516_2b3135bf_11,0.00026438874192535877,0.9910610914230347
2,41733_1ec9b00c_31,0.0004046055255457759,0.9607531428337097
3,31664_1e85c690_0,0.00016085567767731845,0.9913517236709595
4,21893_0500d043_18,0.00026393585721962154,0.9946339130401611
5,31607_9a2f8140_6,0.00019892951240763068,0.9933228492736816
6,41774_88a7a483_18,0.00016777729615569115,0.9590446949005127
7,42143_51b31600_4,9.47298849496292e-06,0.9808589816093445
8,23104_3b70eba4_13,0.00020754316938109696,0.6585811376571655
9,129075_8fbf62e5_2,2.0016037524328567e-05,0.9471795558929443
10,41624_a15f83c1_13,2.4009397748159245e-05,0.9882102608680725
11,36088_1ea9c8a9_12,0.00011676845315378159,0.9972758889198303
12,126477_6596d136_14,3.7927646189928055e-05,0.9656215906143188
13,130441_10c43121_0,0.0008807257981970906,0.9955133199691772
14,133385_e6aa64d8_21,4.435564551386051e-05,0.9708998799324036
15,26398_b99946da_1,0.000530610210262239,0.993021547794342
16,61198_0c99f50a_4,9.231212970917113e-06,0.4184642434120178
17,26661_ab88a525_0,2.8205640774103813e-05,0.967400848865509
18,129075_8fbf62e5_1,5.797650010208599e-05,0.9452491998672485
19,51891_9455ea02_1,0.0004149648011662066,0.9934152364730835
20,34770_6bba5bd4_13,0.00010865616059163585,0.9978666305541992
21,21646_a2dd0d00_53,0.00011114074004581198,0.9907617568969727
22,68909_4ae1bc2e_1,2.551524266891647e-05,0.9760215282440186
23,27866_ece3076e_109,3.716719220392406e-05,0.9941392540931702
24,92134_52f13f49_6,4.9779657274484634e-05,0.9713115096092224
25,23342_7193a931_1,1.2621172572835349e-05,0.9824826717376709
26,126572_a2d6f794_14,6.661061433987925e-06,0.33036112785339355
27,44344_3e0b0b0c_1,6.3606798903492745e-06,0.1190633773803711
28,49331_3bf3bb84_4,5.188668365008198e-05,0.9990501999855042
29,33971_46bb0373_0,0.00015788839664310217,0.9798318147659302
30,21517_bfe35b4c_1,2.6740892280940898e-05,0.9612147212028503
31,23165_369d62aa_6,0.00016027364472392946,0.9980668425559998
32,81846_2907c980_0,0.00020272584515623748,0.9910010695457458
33,24168_a0ede173_111,0.00017582360305823386,0.9826338887214661
34,53461_a5942665_1,3.01158033835236e-05,0.998883068561554
35,24907_c72322ea_13,9.833733929554e-05,0.9628939032554626
36,133424_315bcaeb_7,2.4222032152465545e-05,0.9686557054519653
37,40490_916e13fe_0,0.0001398234599037096,0.9956448078155518
38,38000_b5822e44_3,0.00013775299885310233,0.9979122281074524
39,138520_f4e0bc0b_63,4.4656302634393796e-05,0.9573957920074463
40,61294_9255796d_3,1.2816306480090134e-05,0.9760189056396484
41,22176_272891b8_0,0.0001458922342862934,0.9259955286979675
42,24815_4f2a57e4_1,0.000257451698416844,0.9924402832984924
43,113343_e692c488_1,1.1836577868962195e-05,0.9821376800537109
44,33995_18423507_1,5.627616337733343e-05,0.924190878868103
45,127897_029949fd_6,9.312087786383927e-05,0.9981379508972168
46,123181_4e56fb4f_0,0.00017590106290299445,0.9974517226219177
47,22670_9353c710_1,6.212974312802544e-06,0.9621361494064331
48,128642_4d72bf31_2,3.773353819269687e-05,0.979559600353241
49,146667_fe438b5b_6,0.0001893114240374416,0.9884390234947205
50,38260_2a31c6df_2,0.000300357467494905,0.9576697945594788
51,24443_996411f9_3,0.0006098151206970215,0.986161470413208
52,142074_34e02b6d_1,5.804896863992326e-05,0.9826151728630066
53,41501_b627682a_15,0.00013398905866779387,0.9882910847663879
54,24712_da77fe8f_0,6.877478153910488e-05,0.9987132549285889
55,32960_0eaa1de8_26,0.0001633551437407732,0.9969742894172668
56,130757_b2c47f8d_2,2.3379625417874195e-05,0.30126041173934937
57,104817_6d73dc41_0,6.812925857957453e-05,0.9923670291900635
58,79243_49539d9f_0,0.0005920477560721338,0.9872450828552246
59,82012_c533307b_1,6.54919640510343e-05,0.938991904258728
60,107649_e651c5ca_1,2.5445981009397656e-05,0.8225530385971069
61,40997_e3c88650_12,0.00022830542002338916,0.9941439032554626
62,143029_70554264_4,0.00016647529264446348,0.9772432446479797
63,27054_342fcf5c_3,4.102635648450814e-05,0.9571806788444519
64,41648_577daf16_17,5.897017035749741e-05,0.9776768684387207
65,89720_4e65191c_1,0.00012467545457184315,0.9969797134399414
66,75382_1b589ea9_12,1.2047193195030559e-05,0.9655617475509644
67,120371_433ba1ca_2,0.0001748989598127082,0.9847466945648193
68,49024_b7f02205_13,0.00035054265754297376,0.984516978263855
69,51022_47816098_7,0.00042020014370791614,0.9956851601600647
70,41634_4f5d0edb_0,9.492987373960204e-06,0.9810177087783813
71,23170_6ea8ded5_3,0.00021986199135426432,0.9963206052780151
72,69589_cd2fa794_8,0.00034227350261062384,0.977620005607605
73,41504_85e300ee_0,0.00042083029984496534,0.9425399899482727
74,128996_42176b10_0,0.00038595631485804915,0.9687614440917969
75,38920_e81879c2_7,1.3307967492437456e-05,-15.00577163696289
76,148051_c59af578_6,4.659406840801239e-05,0.9987310171127319
77,65494_16d62db5_0,5.015705028199591e-05,0.9327893853187561
78,25473_0991d519_0,0.00018387277668807656,0.9956801533699036
79,75270_25a261ef_5,0.00016422428598161787,0.9836137890815735
80,49613_1b97c07b_12,2.327853326278273e-05,0.7527620792388916
81,115633_a2c63339_1,6.608551484532654e-05,0.9804531931877136
82,52366_63042db4_1,0.00012722965038847178,0.997104287147522
83,30282_88c6933c_5,0.00018881993310060352,0.9774109125137329
84,53474_f29e4438_12,0.00017044960986822844,0.9944197535514832
85,24026_1dd4094b_21,0.00018914270913228393,0.9784244894981384
86,21225_c081eae3_2,0.0002539951528888196,0.9664270877838135
87,35057_9af89947_8,8.818159403745085e-05,0.9291649460792542
88,43529_4804941b_20,8.539368718629703e-05,0.9973976016044617
89,22103_fd11c71b_3,0.00011267433001194149,0.9859303832054138
90,51536_a18dc325_0,0.0002082713326672092,0.9889466166496277
91,24230_636208ab_13,0.00013105505786370486,0.9195216298103333
92,41117_1b3271f2_56,0.0003529596724547446,0.9945497512817383
93,140499_419d5823_0,7.799490413162857e-05,0.9932578802108765
94,115524_a949e82c_2,1.1161188922415022e-05,0.9565225839614868
95,29833_0ed4880f_3,0.0001774748379830271,0.996806800365448
96,127556_4823a42a_6,0.00010084435052704066,0.9830604195594788
97,23960_48cc0f21_19,1.530348163214512e-05,0.7854019999504089
98,132987_ba18d2eb_11,4.157614239375107e-05,0.9203872084617615
99,51337_f8636fd9_30,1.3426904843072407e-05,0.9848293662071228
100,40999_cad6be09_18,0.000500810332596302,0.9881596565246582
101,136886_99fbdef3_0,2.7945970941800624e-05,0.9520431160926819
102,30447_4ed3b778_7,0.00012053328100591898,0.9995559453964233
103,55811_bc667b2d_13,0.00033729334245435894,0.8715931177139282
104,41716_d55164d4_1,4.320841981098056e-05,0.9848783016204834
105,33610_aa697fc9_6,6.823267904110253e-05,0.9949635863304138
106,55095_fa260d33_6,0.0003213671443518251,0.9915289878845215
107,115639_bc0cc622_0,0.0002407276479061693,0.9823747277259827
108,20841_1620ae7d_0,0.00033544929465278983,0.9538173675537109
109,50823_d1830e58_2,0.0002541214635130018,0.9496951103210449
110,109762_cb162371_48,9.744334238348529e-05,0.9657581448554993
111,41387_5f752e39_23,9.182837675325572e-05,0.9966040253639221
112,121540_629c716f_0,0.00016652155318297446,0.9929507970809937
113,118539_1dff9cf9_12,1.237415835930733e-05,0.09501230716705322
114,30714_dafa62f6_2,0.0007137847715057433,0.9906615018844604
115,79633_bbbde75f_0,0.0005312365829013288,0.9870438575744629
116,33059_531cfd5e_11,0.00011569938942557201,0.9810649752616882
117,20697_d3e106b4_4,1.8878561604651622e-05,0.8414478302001953
118,136062_0027ff97_6,0.00016174231132026762,0.9850777983665466
119,146291_6b0c8db3_1,0.0004712099034804851,0.9890336990356445
120,45466_5f662bcb_0,9.487082024861593e-06,0.9804661870002747
121,144500_7f600ab6_0,7.45946672395803e-05,0.9931020140647888
122,44996_b3e9c266_4,3.747122173081152e-05,0.9920853972434998
123,40713_4c9264ef_0,0.00012167709064669907,0.9837654232978821
124,132384_0fcab1fa_13,0.00012061103916494176,0.8702494502067566
125,33738_77d49563_2,6.081989704398438e-05,0.9293048977851868
126,129422_621d0a90_33,4.693289156421088e-05,0.9779112935066223
127,115633_fd3c9b97_32,1.1157098924741149e-05,0.954281747341156
128,69337_a122ffde_1,0.0001466751127736643,0.9850087761878967
129,37241_29f91452_0,0.00019377157150302082,0.9955174326896667
130,141199_9ae000ef_6,0.0002860157401300967,0.7582351565361023
