case_num,case_name,MSE,R-Square
0000,50417_199cffee_13,0.09479686617851257,0.2615833878517151
0001,48516_2b3135bf_11,0.013586923480033875,0.5406285524368286
0002,41733_1ec9b00c_31,0.007151906378567219,0.3062627911567688
0003,31664_1e85c690_0,0.005826383829116821,0.6867499351501465
0004,21893_0500d043_18,0.007103829178959131,0.8555712699890137
0005,31607_9a2f8140_6,0.0038595874793827534,0.8704515695571899
0006,41774_88a7a483_18,0.004850064404308796,-0.18392539024353027
0007,42143_51b31600_4,0.00011687948426697403,0.7638344764709473
0008,23104_3b70eba4_13,0.0011712786508724093,-0.926811933517456
0009,129075_8fbf62e5_2,0.00023840717040002346,0.3708656430244446
0010,41624_a15f83c1_13,0.0009483099565841258,0.5343364477157593
0011,36088_1ea9c8a9_12,0.010990386828780174,0.7436054944992065
0012,126477_6596d136_14,0.0001778297737473622,0.8388113379478455
0013,130441_10c43121_0,0.17901749908924103,0.08803355693817139
0014,133385_e6aa64d8_21,0.00013947031402494758,0.9084985852241516
0015,26398_b99946da_1,0.036953140050172806,0.5140019655227661
0016,61198_0c99f50a_4,0.00010342515452066436,-5.515441417694092
0017,26661_ab88a525_0,0.00024483882589265704,0.7170235514640808
0018,129075_8fbf62e5_1,0.0006982818013057113,0.34056955575942993
0019,51891_9455ea02_1,0.006523404736071825,0.8964853882789612
0020,34770_6bba5bd4_13,0.007410844787955284,0.8544949293136597
0021,21646_a2dd0d00_53,0.004234247375279665,0.6480402946472168
0022,68909_4ae1bc2e_1,0.00190316466614604,-0.7885396480560303
0023,27866_ece3076e_109,0.0008807252161204815,0.861121416091919
0024,92134_52f13f49_6,0.00018544011982157826,0.8931291699409485
0025,23342_7193a931_1,0.002032304648309946,-1.8207004070281982
0026,126572_a2d6f794_14,0.0001380781177431345,-12.881041526794434
0027,44344_3e0b0b0c_1,2.6711628379416652e-05,-2.6994869709014893
0028,49331_3bf3bb84_4,0.009532816708087921,0.8255020380020142
0029,33971_46bb0373_0,0.005287322215735912,0.3246135711669922
0030,21517_bfe35b4c_1,0.0007737208507023752,-0.12221360206604004
0031,23165_369d62aa_6,0.012029505334794521,0.8549047708511353
0032,81846_2907c980_0,0.0025455174036324024,0.8870054483413696
0033,24168_a0ede173_111,0.009552844800055027,0.05646580457687378
0034,53461_a5942665_1,0.0015734450425952673,0.9416428804397583
0035,24907_c72322ea_13,0.0022700773552060127,0.14342057704925537
0036,133424_315bcaeb_7,0.00014809623826295137,0.8083574175834656
0037,40490_916e13fe_0,0.007107021752744913,0.7786331176757812
0038,38000_b5822e44_3,0.010265015065670013,0.8444225788116455
0039,138520_f4e0bc0b_63,0.0004695210081990808,0.5520551204681396
0040,61294_9255796d_3,0.0004682130820583552,0.12390798330307007
0041,22176_272891b8_0,0.0036339634098112583,-0.84334397315979
0042,24815_4f2a57e4_1,0.018188588321208954,0.4659149646759033
0043,113343_e692c488_1,9.786239388631657e-05,0.8523179292678833
0044,33995_18423507_1,0.0008216870483011007,-0.10688745975494385
0045,127897_029949fd_6,0.007676133420318365,0.8465083837509155
0046,123181_4e56fb4f_0,0.008261991664767265,0.8803085088729858
0047,22670_9353c710_1,0.0003425876784604043,-1.0878398418426514
0048,128642_4d72bf31_2,0.003310778643935919,-0.7934602499008179
0049,146667_fe438b5b_6,0.02989106997847557,-0.8254057168960571
0050,38260_2a31c6df_2,0.0061910999938845634,0.12747150659561157
0051,24443_996411f9_3,0.003796845208853483,0.9138380885124207
0052,142074_34e02b6d_1,0.0002713628055062145,0.9187306761741638
0053,41501_b627682a_15,0.0013199420645833015,0.8846543431282043
0054,24712_da77fe8f_0,0.008103796280920506,0.8483799695968628
0055,32960_0eaa1de8_26,0.006910164840519428,0.8720092177391052
0056,130757_b2c47f8d_2,9.432063961867243e-05,-1.8189315795898438
0057,104817_6d73dc41_0,0.01284714788198471,-0.4393545389175415
0058,79243_49539d9f_0,0.005347719881683588,0.8847900629043579
0059,82012_c533307b_1,0.001314995693974197,-0.22496497631072998
0060,107649_e651c5ca_1,0.00023766726371832192,-0.6573669910430908
0061,40997_e3c88650_12,0.006223052740097046,0.8403763771057129
0062,143029_70554264_4,0.0036123718600720167,0.5061979293823242
0063,27054_342fcf5c_3,0.00017006344569381326,0.8225043416023254
0064,41648_577daf16_17,0.0034287830349057913,-0.29796504974365234
0065,89720_4e65191c_1,0.01066635176539421,0.7416056394577026
0066,75382_1b589ea9_12,0.00012288943980820477,0.6487069129943848
0067,120371_433ba1ca_2,0.009239159524440765,0.19423431158065796
0068,49024_b7f02205_13,0.004998164251446724,0.7792378664016724
0069,51022_47816098_7,0.05278603732585907,0.4579664468765259
0070,41634_4f5d0edb_0,0.00011606036423472688,0.7679243683815002
0071,23170_6ea8ded5_3,0.009183095768094063,0.8463200926780701
0072,69589_cd2fa794_8,0.01089831069111824,0.2873997688293457
0073,41504_85e300ee_0,0.008419055491685867,-0.14953458309173584
0074,128996_42176b10_0,0.00797470286488533,0.35454261302948
0075,38920_e81879c2_7,8.356231410289183e-05,-99.50215148925781
0076,148051_c59af578_6,0.0034104553051292896,0.9071164131164551
0077,65494_16d62db5_0,0.0007340121082961559,0.01642090082168579
0078,25473_0991d519_0,0.004874637350440025,0.8854771256446838
0079,75270_25a261ef_5,0.009834440425038338,0.01872384548187256
0080,49613_1b97c07b_12,0.00023822540242690593,-1.5301573276519775
0081,115633_a2c63339_1,0.0003271663736086339,0.9032306671142578
0082,52366_63042db4_1,0.0071433307603001595,0.8374201059341431
0083,30282_88c6933c_5,0.004626195877790451,0.44655489921569824
0084,53474_f29e4438_12,0.015909861773252487,0.4791339635848999
0085,24026_1dd4094b_21,0.002201750874519348,0.7488465309143066
0086,21225_c081eae3_2,0.006932216230779886,0.08370447158813477
0087,35057_9af89947_8,0.00185406266245991,-0.4893425703048706
0088,43529_4804941b_20,0.00841276254504919,0.7436196804046631
0089,22103_fd11c71b_3,0.01207601185888052,-0.5079261064529419
0090,51536_a18dc325_0,0.001230920199304819,0.9346726536750793
0091,24230_636208ab_13,0.009366125799715519,-4.751555442810059
0092,41117_1b3271f2_56,0.0160263329744339,0.7525280714035034
0093,140499_419d5823_0,0.001640176516957581,0.8582186698913574
0094,115524_a949e82c_2,0.00010692726209526882,0.5834741592407227
0095,29833_0ed4880f_3,0.01338021457195282,0.7592578530311584
0096,127556_4823a42a_6,0.002846573945134878,0.521838903427124
0097,23960_48cc0f21_19,6.78862925269641e-05,0.0480426549911499
0098,132987_ba18d2eb_11,0.0006985481013543904,-0.337626576423645
0099,51337_f8636fd9_30,0.00025932746939361095,0.7069944143295288
0100,40999_cad6be09_18,0.03635669872164726,0.14043933153152466
0101,136886_99fbdef3_0,0.00044449680717661977,0.23721843957901
0102,30447_4ed3b778_7,0.2609913945198059,0.03844338655471802
0103,55811_bc667b2d_13,0.0033016051165759563,-0.2569141387939453
0104,41716_d55164d4_1,0.001293140696361661,0.5474379062652588
0105,33610_aa697fc9_6,0.0015189462574198842,0.887882649898529
0106,55095_fa260d33_6,0.029169727116823196,0.23110473155975342
0107,115639_bc0cc622_0,0.013350659981369972,0.022507905960083008
0108,20841_1620ae7d_0,0.009991473518311977,-0.37556493282318115
0109,50823_d1830e58_2,0.008183097466826439,-0.61989426612854
0110,109762_cb162371_48,0.0020778924226760864,0.2698235511779785
0111,41387_5f752e39_23,0.017093073576688766,0.3678680658340454
0112,121540_629c716f_0,0.0026900486554950476,0.8861249089241028
0113,118539_1dff9cf9_12,2.9353368518059142e-05,-1.1467671394348145
0114,30714_dafa62f6_2,0.04205285757780075,0.4498205780982971
0115,79633_bbbde75f_0,0.020777903497219086,0.49325448274612427
0116,33059_531cfd5e_11,0.003498390782624483,0.4274640679359436
0117,20697_d3e106b4_4,0.00011405097029637545,0.042139410972595215
0118,136062_0027ff97_6,0.006543900817632675,0.39626550674438477
0119,146291_6b0c8db3_1,0.041981764137744904,0.022975265979766846
0120,45466_5f662bcb_0,0.00011833770986413583,0.7563439011573792
0121,144500_7f600ab6_0,0.0025851477403193712,0.760944128036499
0122,44996_b3e9c266_4,0.0009212273289449513,0.8054203391075134
0123,40713_4c9264ef_0,0.0043686083517968655,0.417125403881073
0124,132384_0fcab1fa_13,0.0023200332652777433,-1.495837688446045
0125,33738_77d49563_2,0.007324375677853823,-7.513618469238281
0126,129422_621d0a90_33,0.0007463875808753073,0.6487172245979309
0127,115633_fd3c9b97_32,0.00015020801220089197,0.3844951391220093
0128,69337_a122ffde_1,0.002495099324733019,0.7449831366539001
0129,37241_29f91452_0,0.005628908518701792,0.8697844743728638
0130,141199_9ae000ef_6,0.00414463272318244,-2.5033962726593018
0131,147133_92c04b84_4,0.0013353148242458701,-0.17442595958709717
0132,77687_cbb18594_50,0.013484830968081951,-8.307827949523926
0133,144290_2a679085_11,0.0008220602758228779,-1.4210867881774902
0134,130825_c59bbbfb_0,0.008749334141612053,0.7760977745056152
0135,82512_252da752_6,7.991138409124687e-05,-122.63150024414062
0136,115624_d0acb46b_24,0.013722472824156284,0.8511090278625488
0137,92134_52f13f49_7,0.0001473490265198052,0.9075530767440796
0138,100326_0602c712_7,0.00017146514437627047,0.7297163009643555
0139,134630_f9e85072_0,0.004440453369170427,-0.02222621440887451
0140,108943_b07b2543_1,0.0027700611390173435,0.5432098507881165
0141,125416_ab456bc3_5,0.01415657252073288,-0.20191538333892822
0142,57222_33b428d7_69,0.000758719106670469,0.2411661148071289
0143,24650_dad8c8ee_13,0.01269423309713602,0.7750665545463562
0144,41749_14d0599c_1,0.002161921001970768,0.6784011125564575
0145,49396_98ab955d_27,0.00043515433208085597,0.7159008979797363
0146,136892_e2a0b32c_4,0.00017020954692270607,-3.376716136932373
0147,31962_e5291336_28,0.004507123958319426,0.9016350507736206
