0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9592846632003784,0.933978259563446,0.971153199672699,0.9608442187309265,0.6106002330780029,0.49189895391464233,0.9876874685287476,0.957943320274353,0.8033060431480408,0.5300312042236328,-17.79296875,0.21294647455215454,0.8884562253952026,0.9276441931724548,0.9778413772583008,0.9487422108650208,0.9775943160057068,0.8929948806762695,0.9063861966133118,0.9427391886711121,0.9363507032394409,0.8832781314849854,0.6718541979789734,0.9747892618179321,0.8734617233276367,0.9862185716629028,0.9374656081199646,0.9604477882385254,0.9224362373352051,0.5970042943954468,0.843197762966156,0.6464667320251465,-0.4045429229736328,0.9163011312484741,-6.7238616943359375,0.890224277973175,0.934760332107544,-0.1554194688796997,0.7904545664787292,0.9066699147224426,0.17336338758468628,0.9655489921569824,0.9924068450927734,0.9592147469520569,0.9173357486724854,0.9465019106864929,0.8733616471290588
0.9543079733848572,0.9177144765853882,0.9404270052909851,0.9309274554252625,0.21597820520401,-0.0681154727935791,0.9766319394111633,0.9073111414909363,0.764731764793396,0.3049008250236511,-85.47285461425781,-1.2692978382110596,0.8403091430664062,0.9126805663108826,0.9637854099273682,0.9152575135231018,0.9565407633781433,0.8347983956336975,0.7925631999969482,0.9105417728424072,0.9272772669792175,0.5614927411079407,-0.6115438938140869,0.9451860189437866,0.6377443671226501,0.9589636921882629,0.6115239858627319,0.9389804005622864,0.9241693615913391,0.28595632314682007,0.6991146802902222,0.6335634589195251,-7.407702445983887,0.8660762310028076,-21.279582977294922,0.7126692533493042,0.897553026676178,-4.987473487854004,0.7499780654907227,0.7884111404418945,-0.1683415174484253,0.935958981513977,0.9690527319908142,0.9406663179397583,0.8978288173675537,0.9360832571983337,0.8391712307929993
0.9489328861236572,0.902666449546814,0.8238474726676941,0.9282724857330322,-0.1666930913925171,-0.5284308195114136,0.7023220062255859,0.9046914577484131,0.6509816646575928,0.09650766849517822,-208.03111267089844,-2.4338550567626953,0.7670245170593262,0.8819115161895752,0.9132778644561768,0.9138962626457214,0.8233441114425659,0.7186170816421509,0.3426828384399414,0.8514574766159058,0.882849395275116,-0.10461890697479248,0.7671937346458435,0.9457473158836365,0.24979734420776367,0.9566525816917419,-0.8535186052322388,0.9500998854637146,0.7975291609764099,0.5299171805381775,0.7087466716766357,0.6254995465278625,-19.501909255981445,0.7263529300689697,-74.29631805419922,0.24410897493362427,0.8943192362785339,-0.06623053550720215,0.7187682390213013,0.5775097608566284,0.07092857360839844,0.9552904963493347,0.5861982107162476,0.9326662421226501,0.875352680683136,0.9040047526359558,0.8382638692855835
0.936984658241272,0.8830398917198181,0.7991408109664917,0.9277259707450867,-0.386746883392334,-0.6519252061843872,0.6589385271072388,0.91303950548172,0.4744917154312134,0.32956814765930176,-398.18463134765625,-3.1142430305480957,0.6688419580459595,0.8509668707847595,0.8421440124511719,0.9149214625358582,0.812394380569458,0.5463067293167114,0.4364922046661377,0.710971474647522,0.8502915501594543,-0.778395414352417,0.770858883857727,0.9466907978057861,-0.19957184791564941,0.9559336304664612,-1.5093884468078613,0.9564418792724609,0.4897351861000061,0.704840898513794,0.6284058094024658,0.6173863410949707,-27.19582176208496,0.6171767115592957,-253.53652954101562,-0.49889707565307617,0.8864419460296631,0.852074384689331,0.6529830694198608,0.33742445707321167,0.23571515083312988,0.9309478402137756,0.4879889488220215,0.9262329936027527,0.8657095432281494,0.8749640583992004,0.8455398678779602
0.9276041984558105,0.864858865737915,0.8026445508003235,0.930314302444458,-0.4988313913345337,-0.6104729175567627,0.7808786630630493,0.9407781362533569,0.3201802372932434,0.4906902313232422,-605.3240356445312,-3.776170253753662,0.42022067308425903,0.8177780508995056,0.7764689922332764,0.9201353192329407,0.8482854962348938,0.3310665488243103,0.6049680709838867,0.5768579840660095,0.8181104063987732,-1.2796881198883057,0.8337491750717163,0.9462335109710693,-0.5989675521850586,0.957909107208252,-1.1147170066833496,0.9425898194313049,-0.004952430725097656,0.6497014760971069,0.5450330972671509,0.6540827751159668,-29.53146743774414,0.5223525166511536,-387.30450439453125,-1.3019802570343018,0.8733177781105042,0.868757963180542,0.5954809188842773,0.12255299091339111,0.30712711811065674,0.9048115015029907,0.6184036731719971,0.9226484298706055,0.867056131362915,0.8447211384773254,0.8935781717300415
0.9274704456329346,0.860053539276123,0.7888724207878113,0.92868572473526,-0.5499814748764038,-0.5327203273773193,0.7599394917488098,0.9496492147445679,0.1985764503479004,0.5656317472457886,-704.1282958984375,-4.554296493530273,-0.39030373096466064,0.7799797058105469,0.7083975672721863,0.92146235704422,0.8365782499313354,0.08054584264755249,0.6210422515869141,0.4839545488357544,0.777145266532898,-1.6495885848999023,0.8119751811027527,0.9452260732650757,-0.9354190826416016,0.9572062492370605,-1.1816778182983398,0.8749542236328125,-0.6731672286987305,0.5003405809402466,0.5428893566131592,0.6940404772758484,-31.2081298828125,0.397938072681427,-324.9686279296875,-1.9758057594299316,0.8479900360107422,0.9043866991996765,0.5413881540298462,-0.05564916133880615,0.34865039587020874,0.8965970277786255,0.5670897960662842,0.9192946553230286,0.8669108748435974,0.8085588216781616,0.9214905500411987
0.9256460666656494,0.8696838617324829,0.7600727081298828,0.9272623658180237,-0.5889288187026978,-0.4671822786331177,0.8877493739128113,0.948576807975769,0.09427845478057861,0.5956802368164062,-673.8432006835938,-5.514263153076172,-0.5929540395736694,0.7414780855178833,0.6396893262863159,0.9240078330039978,0.813471794128418,-0.20580065250396729,0.7028900980949402,0.4059496521949768,0.747072696685791,-1.9294297695159912,0.49110913276672363,0.9450415372848511,-1.2321083545684814,0.9565282464027405,-1.2231004238128662,0.8063487410545349,-1.4812986850738525,0.33495038747787476,0.5617060661315918,0.7183907628059387,-33.96213150024414,0.29038161039352417,-375.7171325683594,-2.516691207885742,0.8143730163574219,0.858157753944397,0.4866763949394226,-0.2125229835510254,0.37222737073898315,0.8783881068229675,0.8201496005058289,0.9178776144981384,0.8648243546485901,0.767717182636261,0.9308090209960938
0.9224175214767456,0.8721681833267212,0.7700740098953247,0.924517810344696,-0.6544392108917236,-0.42497384548187256,0.8735416531562805,0.9429007768630981,-0.0038336515426635742,0.5572304725646973,-598.475830078125,-6.510928153991699,0.07015866041183472,0.7111798524856567,0.5705313682556152,0.9257861971855164,0.8197773694992065,-0.5297822952270508,0.6966328620910645,0.34905534982681274,0.7133735418319702,-2.1835086345672607,-0.29398858547210693,0.9446790218353271,-1.5251457691192627,0.9543240666389465,-1.0820353031158447,0.7434136867523193,-2.3705408573150635,0.17814570665359497,0.6065553426742554,0.7281897068023682,-38.14473342895508,0.12034088373184204,-317.24920654296875,-3.0051651000976562,0.7818571925163269,0.8372284173965454,0.4243442416191101,-0.3601644039154053,0.38725364208221436,0.8530720472335815,0.7848806381225586,0.9170637130737305,0.8688297867774963,0.7246795892715454,0.9297854900360107
0.9174662828445435,0.8703327178955078,0.7844667434692383,0.9270599484443665,-0.7486157417297363,-0.4044229984283447,0.8579683899879456,0.9354308247566223,-0.10368514060974121,0.5074002742767334,-526.659912109375,-7.643649101257324,0.30431461334228516,0.6854312419891357,0.4997473359107971,0.9274271130561829,0.8266818523406982,-0.8876874446868896,0.6853779554367065,0.29094982147216797,0.6836416721343994,-2.418609142303467,-1.5972049236297607,0.9441495537757874,-1.8340644836425781,0.9511138200759888,-0.89886474609375,0.6862456798553467,-3.2688722610473633,0.041565775871276855,0.5928393602371216,0.7296333312988281,-43.64586639404297,-0.11341595649719238,-257.24267578125,-3.502127170562744,0.7514029741287231,0.8250083923339844,0.3779662847518921,-0.5068033933639526,0.39858460426330566,0.8268547058105469,0.752894401550293,0.9171296954154968,0.8714290857315063,0.6784611940383911,0.9239710569381714
