case_num,case_name,MSE,R-Square
0,50417_199cffee_13,0.0009370179031975567,0.9927011132240295
1,48516_2b3135bf_11,0.0004139124066568911,0.9860057234764099
2,41733_1ec9b00c_31,0.00043754599755629897,0.9575579166412354
3,31664_1e85c690_0,0.00019655820506159216,0.9894322156906128
4,21893_0500d043_18,0.00025904030189849436,0.994733452796936
5,31607_9a2f8140_6,0.0002298402541782707,0.9922853112220764
6,41774_88a7a483_18,0.0002890967589337379,0.9294300079345703
7,42143_51b31600_4,9.983412383007817e-06,0.9798276424407959
8,23104_3b70eba4_13,0.0006324246642179787,-0.04037010669708252
9,129075_8fbf62e5_2,2.6274654373992234e-05,0.9306636452674866
10,41624_a15f83c1_13,6.48223067400977e-05,0.9681692719459534
11,36088_1ea9c8a9_12,0.00022880792676005512,0.9946621656417847
12,126477_6596d136_14,8.189073560060933e-05,0.925772488117218
13,130441_10c43121_0,0.0006779361283406615,0.9965463876724243
14,133385_e6aa64d8_21,0.00010689930786611512,0.9298672080039978
15,26398_b99946da_1,0.000758948503062129,0.9900184869766235
16,61198_0c99f50a_4,2.1768462829641066e-05,-0.37134087085723877
17,26661_ab88a525_0,7.147585711209103e-05,0.9173906445503235
18,129075_8fbf62e5_1,9.389429033035412e-05,0.9113298654556274
19,51891_9455ea02_1,0.0005054448265582323,0.9919794797897339
20,34770_6bba5bd4_13,0.0002658924786373973,0.9947794675827026
21,21646_a2dd0d00_53,0.0002898294769693166,0.9759087562561035
22,68909_4ae1bc2e_1,4.345568231656216e-05,0.9591615796089172
23,27866_ece3076e_109,2.8078513423679397e-05,0.9955723881721497
24,92134_52f13f49_6,0.00010178981756325811,0.9413375854492188
25,23342_7193a931_1,4.1824663639999926e-05,0.9419502019882202
26,126572_a2d6f794_14,5.000448709324701e-06,0.4973031282424927
27,44344_3e0b0b0c_1,1.5713238781245309e-06,0.7823759913444519
28,49331_3bf3bb84_4,9.582303755450994e-05,0.9982459545135498
29,33971_46bb0373_0,0.0004941269871778786,0.9368817210197449
30,21517_bfe35b4c_1,5.6542929087299854e-05,0.9179894924163818
31,23165_369d62aa_6,0.00021202136122155935,0.9974426627159119
32,81846_2907c980_0,0.000260827480815351,0.9884219765663147
33,24168_a0ede173_111,0.0002381110389251262,0.9764817953109741
34,53461_a5942665_1,6.145631050458178e-05,0.9977206587791443
35,24907_c72322ea_13,0.0005093208164907992,0.807815432548523
36,133424_315bcaeb_7,6.807265890529379e-05,0.9119111895561218
37,40490_916e13fe_0,0.00023233069805428386,0.9927634596824646
38,38000_b5822e44_3,0.00020291267719585449,0.996924638748169
39,138520_f4e0bc0b_63,7.217754318844527e-05,0.9311392903327942
40,61294_9255796d_3,1.5442130461451598e-05,0.9711056351661682
41,22176_272891b8_0,0.0004242815775796771,0.784781277179718
42,24815_4f2a57e4_1,0.000341435574227944,0.9899742007255554
43,113343_e692c488_1,1.648887337069027e-05,0.9751169681549072
44,33995_18423507_1,7.109333819244057e-05,0.9042307734489441
45,127897_029949fd_6,0.00013329753710422665,0.9973345994949341
46,123181_4e56fb4f_0,0.00022331222135107964,0.9967648983001709
47,22670_9353c710_1,1.7655242118053138e-05,0.892403244972229
48,128642_4d72bf31_2,7.361918687820435e-05,0.9601202607154846
49,146667_fe438b5b_6,0.0003250372828915715,0.9801504015922546
50,38260_2a31c6df_2,0.00041956326458603144,0.9408698081970215
51,24443_996411f9_3,0.0009021534933708608,0.9795274138450623
52,142074_34e02b6d_1,3.956328146159649e-05,0.9881513714790344
53,41501_b627682a_15,0.00035779448808170855,0.9687334299087524
54,24712_da77fe8f_0,0.00010947366536129266,0.9979517459869385
55,32960_0eaa1de8_26,0.00021969072986394167,0.9959308505058289
56,130757_b2c47f8d_2,8.524661097908393e-05,-1.547739028930664
57,104817_6d73dc41_0,0.0001512024027761072,0.9830597639083862
58,79243_49539d9f_0,0.0008911950280889869,0.9808003306388855
59,82012_c533307b_1,0.00010984792606905103,0.8976727724075317
60,107649_e651c5ca_1,5.215393321122974e-05,0.6363058090209961
61,40997_e3c88650_12,0.0004305889888200909,0.9889552593231201
62,143029_70554264_4,0.00022734359663445503,0.9689227342605591
63,27054_342fcf5c_3,8.762667130213231e-05,0.9085438251495361
64,41648_577daf16_17,0.00012351485202088952,0.9532434940338135
65,89720_4e65191c_1,0.00022914686996955425,0.9944489002227783
66,75382_1b589ea9_12,3.129996548523195e-05,0.9105255603790283
67,120371_433ba1ca_2,0.00026124954456463456,0.9772158861160278
68,49024_b7f02205_13,0.0006845564930699766,0.9697640538215637
69,51022_47816098_7,0.0009459900320507586,0.990286111831665
70,41634_4f5d0edb_0,9.98634823190514e-06,0.9800311923027039
71,23170_6ea8ded5_3,0.00031789831700734794,0.9946799278259277
72,69589_cd2fa794_8,0.0005880914977751672,0.9615468978881836
73,41504_85e300ee_0,0.002560307737439871,0.6504166126251221
74,128996_42176b10_0,0.0007983369287103415,0.9353840947151184
75,38920_e81879c2_7,1.6049488067437778e-06,-0.9303054809570312
76,148051_c59af578_6,0.0002297058963449672,0.9937439560890198
77,65494_16d62db5_0,6.934570410521701e-05,0.9070764780044556
78,25473_0991d519_0,0.00029128207825124264,0.9931567311286926
79,75270_25a261ef_5,0.00026981811970472336,0.973077654838562
80,49613_1b97c07b_12,5.2047540521016344e-05,0.4472106695175171
81,115633_a2c63339_1,8.421234815614298e-05,0.9750916361808777
