case_num,case_name,MSE,R-Square
0000,50417_199cffee_13,0.08580072224140167,0.3316585421562195
0001,48516_2b3135bf_11,0.012982086278498173,0.5610779523849487
0002,41733_1ec9b00c_31,0.008014362305402756,0.22260433435440063
0003,31664_1e85c690_0,0.0077123986557126045,0.5853500962257385
0004,21893_0500d043_18,0.005807093344628811,0.8819353580474854
0005,31607_9a2f8140_6,0.002921813866123557,0.9019283056259155
0006,41774_88a7a483_18,0.004899539984762669,-0.19600260257720947
0007,42143_51b31600_4,0.00014463733532465994,0.707747220993042
0008,23104_3b70eba4_13,0.0012549518141895533,-1.0644583702087402
0009,129075_8fbf62e5_2,0.00037823274033144116,0.0018789172172546387
0010,41624_a15f83c1_13,0.0007528825663030148,0.6303002238273621
0011,36088_1ea9c8a9_12,0.008682758547365665,0.7974401116371155
0012,126477_6596d136_14,0.00010785873018903658,0.9022345542907715
0013,130441_10c43121_0,0.12372804433107376,0.3696938753128052
0014,133385_e6aa64d8_21,0.00014804163947701454,0.9028752446174622
0015,26398_b99946da_1,0.034949012100696564,0.5403597354888916
0016,61198_0c99f50a_4,6.325112917693332e-05,-2.9846110343933105
0017,26661_ab88a525_0,0.00023317424347624183,0.730505108833313
0018,129075_8fbf62e5_1,0.0007142660906538367,0.3254746198654175
0019,51891_9455ea02_1,0.008858569897711277,0.8594305515289307
0020,34770_6bba5bd4_13,0.005993951112031937,0.8823143243789673
0021,21646_a2dd0d00_53,0.0030298386700451374,0.7481533288955688
0022,68909_4ae1bc2e_1,0.0017003915272653103,-0.5979793071746826
0023,27866_ece3076e_109,0.0006338877719826996,0.900044322013855
0024,92134_52f13f49_6,0.00020281544129829854,0.8831156492233276
0025,23342_7193a931_1,0.0011528456816449761,-0.6000713109970093
0026,126572_a2d6f794_14,0.00016425279318355024,-15.51239013671875
0027,44344_3e0b0b0c_1,1.9561590306693688e-05,-1.709226369857788
0028,49331_3bf3bb84_4,0.009148952551186085,0.8325287103652954
0029,33971_46bb0373_0,0.005054120440036058,0.35440200567245483
0030,21517_bfe35b4c_1,0.000810731144156307,-0.17589378356933594
0031,23165_369d62aa_6,0.00901960302144289,0.891209065914154
0032,81846_2907c980_0,0.0031314492225646973,0.8609961867332458
0033,24168_a0ede173_111,0.008115134201943874,0.1984683871269226
0034,53461_a5942665_1,0.0011710007674992085,0.9565690159797668
0035,24907_c72322ea_13,0.0017330481205135584,0.34606045484542847
0036,133424_315bcaeb_7,0.00019932373834308237,0.7420669794082642
0037,40490_916e13fe_0,0.003181051928550005,0.9009177684783936
0038,38000_b5822e44_3,0.007088258396834135,0.8925697803497314
0039,138520_f4e0bc0b_63,0.0005328477127477527,0.4916384816169739
0040,61294_9255796d_3,0.0004543377144727856,0.14987081289291382
0041,22176_272891b8_0,0.003459876636043191,-0.7550376653671265
0042,24815_4f2a57e4_1,0.016246909275650978,0.5229299068450928
0043,113343_e692c488_1,0.00013189103628974408,0.8009660243988037
0044,33995_18423507_1,0.0007915779133327305,-0.06632769107818604
0045,127897_029949fd_6,0.00565742701292038,0.8868743181228638
0046,123181_4e56fb4f_0,0.00844479724764824,0.8776602149009705
0047,22670_9353c710_1,0.00020994282385800034,-0.2794593572616577
0048,128642_4d72bf31_2,0.002056351164355874,-0.11393249034881592
0049,146667_fe438b5b_6,0.014383930712938309,0.12159353494644165
0050,38260_2a31c6df_2,0.005198013503104448,0.2674298882484436
0051,24443_996411f9_3,0.003276397008448839,0.9256486296653748
0052,142074_34e02b6d_1,0.0002784819807857275,0.9165985584259033
0053,41501_b627682a_15,0.0018020417774096131,0.8425251245498657
0054,24712_da77fe8f_0,0.007860343903303146,0.8529348969459534
